,county_year,eyewear_coverage_indicator,monthlyconsolidatedpremiumi,dental_coverage_indicator,hearing_aides_coverage_indicator,treated,untreated,excluded,persistent_treated,persistent_excluded,year,specialist_min_copay,county_encoded,Median_Household_Income,Total_Population,Percent_Hispanic,Percent_NonHispanic_Black,Percent_Unemployed,Percent_Female,Percent_Below_Poverty,Percent_HS,Percent_College
7589,44010_2019,0.9333333333333333,38.980000000000004,1.0,0.8666666666666667,0.0,1.0,0.0,0.0,1.0,2019.0,37.0,2372.0,50415.0,48292.0,12.397498550484553,7.914354344404869,4.320987654320987,50.6460697424004,14.295898683217311,82.0800948902831,16.646377625870088
7590,44040_2007,0.5789473684210527,50.421052631578945,0.34210526315789475,0.18421052631578946,0.0,0.0,0.0,0.0,1.0,2007.0,21.428571428571427,241.0,46009.0,117683.0,,,7.229670255264405,51.71690048690125,13.512126378788405,83.45048001567397,20.49128134796238
7591,44040_2008,0.5689655172413793,42.27241379310345,0.3103448275862069,0.25862068965517243,0.0,0.0,0.0,0.0,1.0,2008.0,23.963636363636365,241.0,48177.0,119620.0,,,6.284996000457091,51.674469152315666,11.428718317824277,84.8719854245577,20.681306036342715
7592,44040_2009,0.7272727272727273,41.972727272727276,0.6,0.4,0.0,0.0,0.0,0.0,1.0,2009.0,24.76923076923077,241.0,47218.0,119489.0,1.7440935985739272,2.9969285875687306,7.53696536667659,51.37209282862858,12.292111148240494,84.5153536446127,20.658614265969593
7593,44040_2010,0.5128205128205128,60.51282051282051,0.46153846153846156,0.15384615384615385,0.0,0.0,0.0,0.0,1.0,2010.0,28.894736842105264,241.0,47322.0,121140.0,2.5524186891200262,2.876836717847119,3.873816311150432,51.53128611523856,11.749653751308989,85.45746197718631,20.609553231939163
7594,44040_2011,0.8333333333333334,51.166666666666664,0.6111111111111112,0.2222222222222222,0.0,0.0,0.0,0.0,1.0,2011.0,21.470588235294116,241.0,47298.0,122283.0,2.687209178708406,2.9039195963461806,8.28770573039367,51.550910592641664,12.316642218962528,85.90876550599114,20.533042284265747
7595,44040_2012,0.6111111111111112,47.388888888888886,0.4444444444444444,0.2777777777777778,1.0,0.0,0.0,1.0,1.0,2012.0,23.235294117647058,241.0,46347.0,123086.0,2.7761077620525487,2.9239718570755406,8.934076746474254,51.53063711551273,12.745447167264325,86.41679369770878,20.95837648509955
7596,44040_2013,0.6842105263157895,44.31578947368421,0.3684210526315789,0.21052631578947367,1.0,0.0,0.0,1.0,1.0,2013.0,23.42105263157895,241.0,45991.0,123722.0,2.8628699827031574,2.9057079581642715,9.143453347023947,51.561565445110816,13.707085524038698,86.69950169377869,20.830587446382946
7597,44040_2014,0.625,44.5625,0.5,0.1875,1.0,0.0,0.0,1.0,1.0,2014.0,25.625,241.0,46518.0,124435.0,2.9075420902479205,2.9380801221521273,9.046393891609263,51.49515811467834,14.436063130134238,87.33714939896966,21.658843732112192
7598,44040_2015,0.5789473684210527,41.05263157894737,0.6842105263157895,0.2631578947368421,1.0,0.0,0.0,1.0,1.0,2015.0,28.94736842105263,241.0,48286.0,125188.0,2.969134421829568,2.88845576253315,7.836713298168593,51.583218838866344,14.09442982920532,87.57397791433301,22.816942926464254
7599,44040_2016,0.7,42.035000000000004,0.7,0.25,0.0,0.0,1.0,1.0,1.0,2016.0,30.5,241.0,49532.0,126192.0,3.02713325725878,2.7878153924179028,6.517996361746361,51.44858628122226,13.570868655196659,88.15724650662845,23.121193120745254
7600,44040_2017,0.7222222222222222,43.24444444444444,0.9444444444444444,0.6666666666666666,0.0,0.0,1.0,1.0,1.0,2017.0,30.0,241.0,51172.0,127135.0,3.128170842018327,2.511503519880442,5.8947843902753805,51.516104927832615,12.980268325131838,88.67480007521375,23.35497572144366
7601,44040_2018,0.7222222222222222,40.76111111111111,0.9444444444444444,0.6666666666666666,0.0,0.0,1.0,1.0,1.0,2018.0,37.22222222222222,241.0,54140.0,128443.0,3.254361857010503,2.568454489540107,5.140743327988315,51.50377988679804,11.736173855152408,89.1023264941238,24.00845997863201
7602,44040_2019,0.7619047619047619,33.36666666666667,1.0,0.9523809523809523,0.0,0.0,1.0,1.0,1.0,2019.0,37.0,241.0,56667.0,129927.0,3.369584458965419,2.6299383499965368,4.40226869235966,51.47582873459711,11.104758622850161,89.12307113285661,24.175493306091724
7603,44090_2007,0.55,52.05,0.325,0.175,0.0,0.0,0.0,0.0,1.0,2007.0,20.27027027027027,529.0,32819.0,58960.0,,,6.409211691762621,50.06275440976934,20.326113579901325,75.54653937947494,14.51073985680191
7604,44090_2008,0.5666666666666667,35.44666666666667,0.3,0.25,0.0,0.0,0.0,0.0,1.0,2008.0,24.160714285714285,529.0,33082.0,59201.0,,,6.7788686302010275,50.45691795746695,21.6235019915468,76.02524404944808,15.401706573380292
7605,44090_2009,0.6458333333333334,40.331250000000004,0.6041666666666666,0.375,0.0,0.0,0.0,0.0,1.0,2009.0,25.595744680851062,529.0,32424.0,58955.0,1.3654482232211007,1.5503350012721568,8.637508424674541,49.64634042914087,21.38139502376293,76.24739502239683,13.845306249550864
7606,44090_2010,0.45714285714285713,53.65714285714286,0.4857142857142857,0.08571428571428572,0.0,0.0,0.0,0.0,1.0,2010.0,29.205882352941178,529.0,31173.0,57710.0,1.5855137757754287,1.2198925662796742,4.552557359554845,51.03101715473921,23.467782307087177,76.86384232550077,14.868645851387825
7607,44090_2011,0.7857142857142857,46.714285714285715,0.6428571428571429,0.14285714285714285,0.0,0.0,0.0,0.0,1.0,2011.0,20.384615384615383,529.0,32148.0,57568.0,1.6015842134519176,1.2142162312395777,9.559240095176946,51.0196637020567,22.008918178399387,78.62761589076338,15.739870380448226
7608,44090_2012,0.5,41.5,0.42857142857142855,0.21428571428571427,1.0,0.0,0.0,1.0,1.0,2012.0,22.307692307692307,529.0,32908.0,57531.0,1.5661121829969933,1.261928351671273,9.822579422245811,50.93949349046601,22.76848102626581,78.99617708718708,15.545689974102848
7609,44090_2013,0.5555555555555556,45.44444444444444,0.3333333333333333,0.16666666666666666,1.0,0.0,0.0,1.0,1.0,2013.0,23.61111111111111,529.0,31842.0,57438.0,1.598245064243184,1.337093909955082,9.901900674432863,51.18910825585849,22.857553078842045,79.83331694365228,15.788179762021834
7610,44090_2014,0.4666666666666667,40.266666666666666,0.6,0.13333333333333333,1.0,0.0,0.0,1.0,1.0,2014.0,23.666666666666668,529.0,32754.0,57298.0,1.6283290865300708,1.225173653530664,9.21974830590513,51.17630632831861,23.512044071580313,80.20667531895093,16.068761172466147
7611,44090_2015,0.75,39.375,0.75,0.25,1.0,0.0,0.0,1.0,1.0,2015.0,26.5625,529.0,33213.0,56941.0,1.642050543545073,1.2802725628281906,8.148324033400609,51.079187228886035,23.613151261266164,80.56963258941624,16.138777896891142
7612,44090_2016,0.7142857142857143,37.857142857142854,0.7142857142857143,0.21428571428571427,0.0,0.0,1.0,1.0,1.0,2016.0,25.714285714285715,529.0,33177.0,56707.0,1.6470629728252244,1.2449962085809514,7.095809593081989,50.93374715643571,23.881086398163834,81.31240737591409,16.10262141347392
7613,44090_2017,0.6666666666666666,44.583333333333336,0.9166666666666666,0.5833333333333334,0.0,1.0,0.0,1.0,1.0,2017.0,25.833333333333332,529.0,34625.0,56500.0,1.7185840707964601,1.3893805309734513,6.329789417511596,50.909734513274344,24.511396193361193,82.51239269737638,15.47092250030226
7614,44090_2018,0.6153846153846154,38.0,1.0,0.6153846153846154,0.0,0.0,1.0,1.0,1.0,2018.0,36.53846153846154,529.0,36589.0,56391.0,1.7963859481122872,1.507332730400241,5.449165776280101,51.02409959036016,23.50410923800633,82.78757548781368,16.755287154440246
7615,44090_2019,0.8,30.959999999999997,1.0,0.9333333333333333,0.0,1.0,0.0,1.0,1.0,2019.0,36.0,529.0,38092.0,56433.0,1.8694735349883935,1.6958162777098507,4.668233741597592,51.13497421721333,22.092768043311263,83.51878767661846,17.522457051633346
7616,44180_2007,0.37037037037037035,50.41851851851852,0.25925925925925924,0.25925925925925924,0.0,0.0,0.0,0.0,1.0,2007.0,24.6,2126.0,44486.0,613632.0,7.0832355548602415,27.22886029411765,5.9503620266130195,51.26297194409679,15.081977729608544,84.33135210043856,32.29911196433296
7617,44180_2008,0.47619047619047616,43.05,0.35714285714285715,0.30952380952380953,0.0,0.0,0.0,0.0,1.0,2008.0,29.72972972972973,2126.0,46780.0,620204.0,7.516559067661609,26.938716938297723,5.637056334422576,51.27845031634753,15.761441049859993,84.83424291476553,32.78389644000491
7618,44180_2009,0.6181818181818182,50.336363636363636,0.6727272727272727,0.4909090909090909,0.0,0.0,0.0,0.0,1.0,2009.0,28.0,2126.0,45828.0,621465.0,7.890709854939539,26.824358572083707,6.856377734944013,51.50281994963514,15.574087406340825,85.11132781146749,33.637698833891186
7619,44180_2010,0.48484848484848486,57.09090909090909,0.5757575757575758,0.15151515151515152,0.0,0.0,0.0,0.0,1.0,2010.0,30.625,2126.0,45668.0,612884.0,8.950959724841894,27.638345918640393,3.7507761449986696,51.51855816108758,17.349279994035253,85.06597498550809,34.03115512718484
7620,44180_2011,0.8125,44.5,0.5625,0.25,0.0,0.0,0.0,0.0,1.0,2011.0,26.5625,2126.0,46737.0,620443.0,9.35331690421199,27.61446256948664,8.124107377073072,51.53317871262952,17.74417595380643,85.28591217754357,34.353537212658985
7621,44180_2012,0.7647058823529411,39.23529411764706,0.4117647058823529,0.29411764705882354,0.0,1.0,0.0,0.0,1.0,2012.0,28.235294117647058,2126.0,46676.0,629113.0,9.593983910680594,27.59456568215885,8.665217816260471,51.58802949549604,18.498302976103066,85.86231291998466,35.009182791139736
7622,44180_2013,0.6666666666666666,39.44444444444444,0.5,0.1111111111111111,0.0,1.0,0.0,0.0,1.0,2013.0,25.833333333333332,2126.0,47335.0,638395.0,9.745220435623713,27.53718309197284,8.802609100792049,51.629633690740064,18.469841311100424,86.43753282371478,35.93347727140106
7623,44180_2014,0.6666666666666666,41.333333333333336,0.5333333333333333,0.13333333333333333,1.0,0.0,0.0,1.0,1.0,2014.0,27.666666666666668,2126.0,47434.0,648048.0,9.84340666123497,27.50629582993852,8.167222459025984,51.74585833148162,18.825026497572455,86.41970221416405,36.473957474864015
7624,44180_2015,0.7058823529411765,36.94117647058823,0.6470588235294118,0.23529411764705882,1.0,0.0,0.0,1.0,1.0,2015.0,30.58823529411765,2126.0,48368.0,658506.0,9.891026049876539,27.409013737156535,7.177449600226113,51.77234527855479,18.216056931948234,87.28321237902702,37.28926382980631
7625,44180_2016,0.8888888888888888,41.26111111111111,0.6666666666666666,0.3333333333333333,1.0,0.0,0.0,1.0,1.0,2016.0,33.05555555555556,2126.0,50484.0,667885.0,9.950964612171257,27.463560343472302,6.218227814393183,51.781519273527636,17.659025212162433,87.49606430972948,38.20294730908875
7626,44180_2017,0.8235294117647058,37.49411764705882,0.9411764705882353,0.6470588235294118,1.0,0.0,0.0,1.0,1.0,2017.0,33.529411764705884,2126.0,53419.0,678322.0,10.072797285065205,27.26463243120524,5.287022030992708,51.78101255745796,16.89209118746218,88.02480895467065,39.09802467965157
7627,44180_2018,0.8421052631578947,36.77368421052632,0.8947368421052632,0.7368421052631579,0.0,0.0,1.0,1.0,1.0,2018.0,38.94736842105263,2126.0,56507.0,684017.0,10.180156341143567,27.156342605520038,4.616210139002453,51.76318717224865,16.361544678181993,88.56563455568016,40.270628565592
7628,44180_2019,0.9230769230769231,32.69615384615385,0.9615384615384616,0.8846153846153846,0.0,0.0,1.0,1.0,1.0,2019.0,33.84615384615385,2126.0,60388.0,687488.0,10.22839671383355,26.926142710854588,4.1253888490069395,51.810358871718485,14.87982826175071,89.07100484440153,41.70169617296495
7629,44340_2007,0.29411764705882354,84.41176470588235,0.4117647058823529,0.23529411764705882,0.0,0.0,0.0,0.0,1.0,2007.0,22.941176470588236,2973.0,30734.0,27823.0,,,9.602913742560185,46.389677604859294,18.989782938738664,66.0762014569467,7.069860070226927
7630,44340_2008,0.41379310344827586,65.79655172413793,0.4482758620689655,0.27586206896551724,0.0,0.0,0.0,0.0,1.0,2008.0,28.88888888888889,2973.0,35918.0,27822.0,,,9.011981246744226,46.24757386241104,17.16393307508448,70.65413805565595,10.191543187567763
7631,44340_2009,0.5,72.62307692307692,0.6923076923076923,0.3076923076923077,0.0,0.0,0.0,0.0,1.0,2009.0,29.23076923076923,2973.0,32483.0,27759.0,1.3833351345509564,39.061205374833385,10.861865407319952,46.21203933859288,19.331329517849056,69.29460580912863,10.851410263144071
7632,44340_2010,0.4090909090909091,89.4090909090909,0.7272727272727273,0.0,0.0,0.0,0.0,0.0,1.0,2010.0,33.80952380952381,2973.0,32539.0,27655.0,1.3487615259446755,40.96185138311336,5.320561456752656,45.590309166516,19.98324958123953,70.3492627836453,10.655651992052704
7633,44340_2011,0.9166666666666666,55.55833333333334,0.6666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,1.0,2011.0,26.666666666666668,2973.0,32601.0,27459.0,1.4093739757456571,41.06486033723005,14.099216710182768,45.13638515605084,21.614289887734234,71.22740647330811,10.618957545187053
7634,44340_2012,0.8888888888888888,52.333333333333336,0.2222222222222222,0.2222222222222222,0.0,1.0,0.0,0.0,1.0,2012.0,27.22222222222222,2973.0,31963.0,27193.0,1.3827087853491709,41.3157797962711,17.885495470253105,45.35358364284926,23.00542541111158,73.43518714315923,11.154578134912244
7635,44340_2013,0.8333333333333334,41.416666666666664,0.3333333333333333,0.08333333333333333,0.0,1.0,0.0,0.0,1.0,2013.0,27.916666666666668,2973.0,30973.0,26897.0,1.4499758337361044,40.87816485109864,20.09944540065022,45.45860133100346,24.559536981870796,74.86149584487535,9.801832516513958
7636,44340_2014,0.9,41.1,0.3,0.1,0.0,0.0,1.0,0.0,1.0,2014.0,31.0,2973.0,30260.0,26560.0,1.4984939759036144,41.41189759036145,19.972693582992004,45.46686746987952,25.90124204786428,76.15421738431016,9.217652421041343
7637,44340_2015,0.7692307692307693,35.76923076923077,0.6153846153846154,0.23076923076923078,0.0,1.0,0.0,0.0,1.0,2015.0,33.46153846153846,2973.0,31801.0,26253.0,1.5464899249609567,41.827600655163224,18.652083949157554,45.541461928160594,24.81507573089116,76.77617737497977,10.147273021524516
7638,44340_2016,0.9333333333333333,42.84666666666667,0.6666666666666666,0.3333333333333333,0.0,1.0,0.0,0.0,1.0,2016.0,34.0,2973.0,33566.0,25975.0,1.6477382098171316,41.56304138594803,18.169042360971694,45.74013474494706,23.675133270617753,77.04064862495892,10.814068149446696
7639,44340_2017,1.0,41.58181818181818,1.0,0.7272727272727273,0.0,1.0,0.0,0.0,1.0,2017.0,34.54545454545455,2973.0,36686.0,25784.0,1.687092770710518,41.506360533664285,15.790015440041175,45.40800496431896,21.156724880925378,78.43608365641894,10.915742914869218
7640,44340_2018,1.0,36.80833333333333,0.9166666666666666,0.75,0.0,1.0,0.0,0.0,1.0,2018.0,37.083333333333336,2973.0,38651.0,25562.0,1.7291291761208045,41.52648462561615,13.286486486486487,44.88694155386903,20.805338242061666,79.06029929577466,11.355633802816902
7641,44340_2019,0.9375,32.98125,1.0,0.9375,0.0,1.0,0.0,0.0,1.0,2019.0,37.1875,2973.0,40304.0,25443.0,1.7568682938332743,41.77966434775773,11.8419612564299,43.98459301183036,17.7960173483188,79.64436639042862,11.190384720926403
7642,44360_2007,0.5365853658536586,48.58536585365854,0.3170731707317073,0.17073170731707318,0.0,0.0,0.0,0.0,1.0,2007.0,20.789473684210527,740.0,34376.0,56534.0,,,8.75717317820926,51.356705699225245,17.365151542276088,75.2803925495694,11.693871419987984
7643,44360_2008,0.5666666666666667,36.18,0.3,0.25,0.0,0.0,0.0,0.0,1.0,2008.0,23.803571428571427,740.0,35457.0,56955.0,,,10.00844270473559,51.092968132736374,18.37835912595943,76.15601225175378,11.537891512696374
7644,44360_2009,0.6923076923076923,40.05576923076923,0.6153846153846154,0.40384615384615385,0.0,0.0,0.0,0.0,1.0,2009.0,24.666666666666668,740.0,34310.0,56957.0,1.0709833734220553,1.4133469108274663,11.39533091917713,51.31239356005407,19.03593899968007,76.13947015259208,12.239673940056663
7645,44360_2010,0.5128205128205128,54.38461538461539,0.46153846153846156,0.15384615384615385,0.0,0.0,0.0,0.0,1.0,2010.0,28.894736842105264,740.0,35392.0,56562.0,1.2252042007001167,1.1615572292351755,4.991209220550888,51.08553445776316,18.26043453401944,78.12334868272062,12.443068870939332
7646,44360_2011,0.8,48.733333333333334,0.5333333333333333,0.26666666666666666,0.0,0.0,0.0,0.0,1.0,2011.0,22.333333333333332,740.0,36795.0,56694.0,1.2364624122482097,1.3987370797615268,9.833520897202066,51.08477087522489,16.876875803915965,78.97195094537553,12.376052151759625
7647,44360_2012,0.7333333333333333,43.86666666666667,0.3333333333333333,0.3333333333333333,1.0,0.0,0.0,1.0,1.0,2012.0,24.0,740.0,36419.0,56725.0,1.2075804319083296,1.362714852357867,11.476182990095896,51.03569854561481,16.441340881895954,79.92072988333831,12.745537939974074
7648,44360_2013,0.5882352941176471,45.76470588235294,0.29411764705882354,0.17647058823529413,1.0,0.0,0.0,1.0,1.0,2013.0,24.11764705882353,740.0,37357.0,56759.0,1.2526647756302964,1.2931869835620784,11.033519553072626,51.32049542803785,16.24157243249028,81.0783923597294,12.711400716275367
7649,44360_2014,0.4666666666666667,40.266666666666666,0.6,0.13333333333333333,1.0,0.0,0.0,1.0,1.0,2014.0,23.666666666666668,740.0,37432.0,56741.0,1.2883100403588235,1.3499938316208737,10.122512108754934,51.37731093917978,17.002449096337084,81.27576103689725,13.03818840939564
7650,44360_2015,0.7777777777777778,36.94444444444444,0.7777777777777778,0.2222222222222222,0.0,1.0,0.0,1.0,1.0,2015.0,28.055555555555557,740.0,36927.0,56595.0,1.3252054068380599,1.3976499690785404,9.972037174109714,51.087551903878435,19.10984441098444,81.01413339945451,12.55145053310191
7651,44360_2016,0.8666666666666667,37.46666666666667,0.8,0.06666666666666667,0.0,0.0,1.0,1.0,1.0,2016.0,28.666666666666668,740.0,37883.0,56567.0,1.341771704350593,1.253380946488235,8.864933417882055,51.035055774568214,19.225658154652876,81.99475455265241,12.98743072050673
7652,44360_2017,0.7333333333333333,39.86666666666667,0.9333333333333333,0.6666666666666666,0.0,0.0,1.0,1.0,1.0,2017.0,28.666666666666668,740.0,38728.0,56402.0,1.3971135775327115,1.3386050140065955,7.382465057179162,51.19853905889862,19.346643122274678,83.03434642945392,13.160365702989868
7653,44360_2018,0.6428571428571429,37.214285714285715,1.0,0.6428571428571429,0.0,0.0,1.0,1.0,1.0,2018.0,37.5,740.0,40335.0,56402.0,1.491081876529201,1.4077514981738237,6.996197718631179,51.09747881280806,19.03652745427297,83.6756278131687,14.022185601495437
7654,44360_2019,0.7692307692307693,35.723076923076924,1.0,0.9230769230769231,0.0,0.0,1.0,1.0,1.0,2019.0,35.38461538461539,740.0,41924.0,56611.0,1.550935330589461,1.3195315398067513,6.633123689727463,51.14553708643197,19.086040828062103,84.38339438339439,13.706959706959706
7655,44400_2007,0.4074074074074074,51.851851851851855,0.3333333333333333,0.25925925925925924,0.0,0.0,0.0,0.0,0.0,2007.0,24.807692307692307,1726.0,35839.0,23562.0,,,5.1058530510585305,46.53679653679654,21.006867029340945,71.13491964619409,7.9668618412856596
7656,44400_2008,0.5454545454545454,44.934090909090905,0.4318181818181818,0.3409090909090909,0.0,0.0,0.0,0.0,0.0,2008.0,30.0,1726.0,40318.0,23702.0,,,,46.59944308497174,18.750835896750033,72.54018509498296,7.994398441305408
7657,44400_2009,0.56,50.65,0.64,0.36,0.0,0.0,0.0,0.0,0.0,2009.0,28.91304347826087,1726.0,37880.0,23670.0,1.1744824672581327,4.5373891001267435,7.141535615171139,46.56949725390789,17.785085770153763,73.32879003779196,8.983334365900502
7658,44400_2010,0.4411764705882353,60.970588235294116,0.5588235294117647,0.11764705882352941,0.0,0.0,0.0,0.0,0.0,2010.0,31.764705882352942,1726.0,42075.0,24506.0,1.7261078919448298,4.468293479147964,3.5839775122979622,46.792622214967764,15.958000694203399,74.50690043238761,10.560919267902625
7659,44400_2011,0.7857142857142857,47.5,0.5,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,2011.0,27.142857142857142,1726.0,43935.0,24556.0,1.7918227724385078,4.764619644893306,8.454657077705665,46.96611826030297,13.709222014682245,76.45741231948129,10.928381962864721
7660,44400_2012,0.7857142857142857,40.285714285714285,0.2857142857142857,0.2857142857142857,0.0,1.0,0.0,0.0,0.0,2012.0,28.571428571428573,1726.0,42330.0,24481.0,1.3888321555492014,5.228544585596993,9.788713559775342,47.3060740982803,16.287398995413845,76.54575432811211,11.512189376987399
7661,44400_2013,0.7857142857142857,41.142857142857146,0.35714285714285715,0.14285714285714285,0.0,1.0,0.0,0.0,0.0,2013.0,27.5,1726.0,39581.0,24428.0,1.6210905518257737,4.986081545767152,10.848053269212985,47.24496479449812,17.400437636761488,75.49614274777693,12.00164890171368
7662,44400_2014,0.75,41.083333333333336,0.4166666666666667,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,2014.0,31.25,1726.0,38032.0,24354.0,2.0078837152007885,4.730229120473023,10.096659967461001,47.44600476307793,18.823374225036275,75.28456248517904,11.24021816457197
7663,44400_2015,0.6428571428571429,38.92857142857143,0.5714285714285714,0.21428571428571427,1.0,0.0,0.0,1.0,0.0,2015.0,32.5,1726.0,36334.0,24283.0,2.063171766256229,4.826421776551497,8.623710336772435,47.51472223366141,20.937734765124397,76.24237398566606,10.560919267902625
7664,44400_2016,0.9333333333333333,47.86666666666667,0.6666666666666666,0.26666666666666666,0.0,1.0,0.0,1.0,0.0,2016.0,32.333333333333336,1726.0,37546.0,24251.0,2.2019710527400935,4.742072491856006,7.428952889567042,47.552678240072574,22.91463954002654,77.1703606869095,11.396993285400201
7665,44400_2017,0.75,49.5,0.9166666666666666,0.75,0.0,1.0,0.0,1.0,0.0,2017.0,31.666666666666668,1726.0,39333.0,24502.0,2.2936903109950206,4.9546975757081055,6.223300970873787,47.636927597747125,19.714933310086305,78.70105619419968,10.976250218824765
7666,44400_2018,0.8,42.78,0.8666666666666667,0.7333333333333333,0.0,1.0,0.0,1.0,0.0,2018.0,37.0,1726.0,41998.0,24678.0,2.4151065726558065,4.984196450279602,4.932866316403969,47.686198233244184,18.090102626543747,79.66375873822867,10.976948408342482
7667,44400_2019,0.875,40.79375,0.9375,0.8125,0.0,1.0,0.0,1.0,0.0,2019.0,35.3125,1726.0,43596.0,24813.0,2.4624188933220488,5.235158989239511,4.011901334101162,47.47108370612179,18.730434782608697,78.55465842066083,10.903052167439728
7668,44460_2007,0.5952380952380952,48.15952380952381,0.3333333333333333,0.19047619047619047,0.0,0.0,0.0,0.0,1.0,2007.0,20.789473684210527,767.0,45309.0,416447.0,2.0285894723698332,8.760538555926685,5.333778123725861,51.443040771094516,14.007852462874197,86.18181032402589,31.80258082639747
7669,44460_2008,0.6153846153846154,37.32,0.3230769230769231,0.27692307692307694,0.0,0.0,0.0,0.0,1.0,2008.0,24.203389830508474,767.0,46652.0,423212.0,2.246628167443267,8.736756046614936,4.651026392961876,51.46333279774675,13.595542381075628,87.61411728071789,33.36824673394573
7670,44460_2009,0.6785714285714286,40.480357142857144,0.5714285714285714,0.375,0.0,0.0,0.0,0.0,1.0,2009.0,25.056603773584907,767.0,46233.0,423655.0,2.3365710306735434,8.820856593218538,5.582627214236083,51.48198416164096,14.66637749954919,87.66367165510334,32.9704714767186
7671,44460_2010,0.525,55.9,0.475,0.15,0.0,0.0,0.0,0.0,1.0,2010.0,28.53846153846154,767.0,46759.0,423748.0,3.0751767559964884,8.936679347159162,2.7980250295074285,51.43835487129142,13.662218252893421,88.31311663316063,33.83122239322404
7672,44460_2011,0.8333333333333334,51.166666666666664,0.6111111111111112,0.2222222222222222,0.0,0.0,0.0,0.0,1.0,2011.0,21.470588235294116,767.0,47277.0,428777.0,3.284691109830985,8.975528071701607,5.973786442369377,51.39408130566705,13.657043016825565,88.96848692857672,34.015300207550034
7673,44460_2012,0.7368421052631579,42.8421052631579,0.42105263157894735,0.3157894736842105,1.0,0.0,0.0,1.0,1.0,2012.0,23.94736842105263,767.0,47270.0,433207.0,3.4604703986777676,9.035403398375372,6.485541322806693,51.39298303120678,14.244640245425034,89.68171163463612,34.270600755378425
7674,44460_2013,0.6842105263157895,44.31578947368421,0.3684210526315789,0.21052631578947367,1.0,0.0,0.0,1.0,1.0,2013.0,23.42105263157895,767.0,47694.0,436983.0,3.5790866006229076,9.082504353716276,7.336347085777611,51.38941331813823,14.603361562290196,90.17297170494767,34.33836770458889
7675,44460_2014,0.625,44.5625,0.5,0.1875,1.0,0.0,0.0,1.0,1.0,2014.0,25.625,767.0,47543.0,440732.0,3.6875017017144205,9.030884982256792,6.928965216356642,51.394498243830725,15.314098256617015,89.87943728275447,34.51227522785122
7676,44460_2015,0.6,39.0,0.7,0.3,0.0,0.0,1.0,1.0,1.0,2015.0,29.75,767.0,48701.0,444348.0,3.793648221664101,8.96121958464987,6.532840059401297,51.39035170632027,15.973733696318416,90.23078829188151,34.54729988900166
7677,44460_2016,0.7,39.835,0.7,0.25,0.0,0.0,1.0,1.0,1.0,2016.0,30.5,767.0,50366.0,448164.0,3.8381039083906785,8.858364348765184,6.212999957039137,51.394355637668355,16.187393401434154,90.56230839563277,35.660934222556875
7678,44460_2017,0.7222222222222222,41.855555555555554,0.9444444444444444,0.6666666666666666,0.0,0.0,1.0,1.0,1.0,2017.0,30.0,767.0,52458.0,452286.0,3.9828780904118193,8.786254714937009,5.499932120553897,51.39380834250894,15.75156045870228,90.91153947189035,36.5104594440916
7679,44460_2018,0.7368421052631579,41.142105263157895,0.9473684210526315,0.6842105263157895,0.0,0.0,1.0,1.0,1.0,2018.0,37.89473684210526,767.0,54437.0,456185.0,4.11609325164133,8.760261735918542,4.819555085723395,51.408529434330376,15.214793383231651,91.00170672594716,36.692634770512775
7680,44460_2019,0.7619047619047619,33.36666666666667,1.0,0.9523809523809523,0.0,0.0,1.0,1.0,1.0,2019.0,37.0,767.0,57470.0,461104.0,4.273873139248412,8.654880460807107,4.261664817236415,51.38103334605643,14.542287241724864,91.71503992009495,37.64552512274375
7681,44520_2007,0.6,46.705714285714286,0.34285714285714286,0.17142857142857143,0.0,0.0,0.0,0.0,1.0,2007.0,20.606060606060606,189.0,46548.0,44351.0,,,5.72025845686051,51.137516628711865,11.673409677935496,82.79758115849776,20.51877784850414
7682,44520_2008,0.5833333333333334,37.830000000000005,0.31666666666666665,0.26666666666666666,0.0,0.0,0.0,0.0,1.0,2008.0,24.25,189.0,47290.0,45363.0,,,6.186772177510004,51.1672508431982,10.451996187182727,84.48344269800091,21.571799175949945
7683,44520_2009,0.64,41.338,0.6,0.38,0.0,0.0,0.0,0.0,1.0,2009.0,25.367346938775512,189.0,49653.0,45176.0,4.345227554453692,0.8964937134761821,6.815855587605842,50.96068709049053,13.066279848248158,83.70368100039845,21.286051429797407
7684,44520_2010,0.5128205128205128,55.92307692307692,0.46153846153846156,0.15384615384615385,0.0,0.0,0.0,0.0,1.0,2010.0,28.894736842105264,189.0,49343.0,47102.0,6.1950660269203,0.7515604432932784,4.60042416858445,51.04878773725107,13.845890337636757,84.34279674701271,22.588884648131295
7685,44520_2011,0.8333333333333334,51.166666666666664,0.6111111111111112,0.2222222222222222,0.0,0.0,0.0,0.0,1.0,2011.0,21.470588235294116,189.0,50458.0,47919.0,6.550637534172249,0.8055259917777916,10.126185788437445,51.20098499551327,13.996873151356375,84.7688201360388,23.582929139281923
7686,44520_2012,0.6111111111111112,47.388888888888886,0.4444444444444444,0.2777777777777778,1.0,0.0,0.0,1.0,1.0,2012.0,23.235294117647058,189.0,49602.0,48586.0,6.882641090025933,0.8191660149014118,11.040415807868088,51.12378051290495,14.55574985427596,85.27976072909907,23.13422307496967
